osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,vehicle_count,avg_speed_kmph,wind_speed_mps,wind_dir_deg,temperature_k,humidity_pct,weather_description,weather_source,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,so2_ugm3,co_ugm3,openweather_aqi_1to5,AQI,aqi_source,carbon_cost
101943140,tertiary,,Raja Guru Das St,False,False,151.40240708825309,,,,,,,,47,0,72,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1563.3167972425065
101999589,tertiary,,Dani Gosh Street,False,True,99.33498065485652,,,,,,,,33,1,24,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,468.2847442859868
1178066511,residential,,,False,False,17.0891854172162,,,,,,,,12,0,63,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,209.39424175415445
"[50219795, 1222684563]",residential,,,False,False,65.48760394512622,,,,,,,,18,0,195,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1642.6099323159535
"[103625250, 103625260, 1178066511]",residential,,Nahindra Nath Mitra Row,False,"[False, True]",147.08689107281384,,,,,,,,35,0,54,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1148.3230541518335
1173861153,residential,,,False,False,45.009278452587736,,,,,,,,24,0,186,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1144.8070950617582
51765915,secondary,,Beleghata Main Road,False,True,87.51419981001908,2,,,,,,,18,0,68,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,824.3158704497557
1224942240,residential,,,False,False,48.53495190199136,,,,,,,,5,0,165,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1006.192047659429
1224942240,residential,,,False,True,48.53495190199136,,,,,,,,5,0,183,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1111.0275437677303
111508766,tertiary,,KYD Street (previously Doctor Mohammad Ishaque Road),False,False,78.25964634403115,,,,,,,,16,0,25,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,334.9789390320934
111508766,tertiary,,KYD Street (previously Doctor Mohammad Ishaque Road),False,True,95.0631834348047,,,,,,,,17,0,51,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,686.9866826210048
276767253,living_street,,,False,False,117.92242641552139,,,,,,,,18,0,159,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2360.159896008148
1226070332,living_street,,,False,False,16.6626001894483,,,,,,,,12,0,107,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,294.1477864325161
1226139734,residential,,,False,True,15.411079192404122,,,,,,,,12,0,138,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,335.4074714262122
1226139802,residential,,,False,False,43.61998067904541,,,,,,,,29,0,51,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,432.1542817557579
1038162153,residential,,,False,True,94.41194656823858,,,,,,,,50,0,80,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1176.5546870550904
101966462,residential,,,False,False,156.79244326917777,,,,,,,,22,0,183,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3573.362054191143
116065372,living_street,,,False,True,7.129675949610958,,,,,,,,4,0,121,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,143.7228947883511
115652860,living_street,,,False,False,53.86125530301939,,,,,,,,6,0,107,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,741.778518090769
115610247,residential,,,False,False,88.74465023142673,,,,,,,,12,0,109,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1240.9800250270616
1227083804,residential,,,False,False,35.56311311617793,,,,,,,,7,0,140,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,652.6603003517893
474337841,unclassified,,,False,False,19.891573833478244,,,,,,,,30,0,186,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,614.1799279632344
474337841,unclassified,,,False,True,67.56226257176793,,,,,,,,28,0,181,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1627.6523430587995
1231048995,residential,,,False,False,46.00041861995234,,,,,,,,33,0,184,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1200.8892431285478
1231048995,residential,,,False,True,46.00041861995234,,,,,,,,33,0,135,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,930.406781643228
191009004,residential,,,False,True,47.57220855039649,,,,,,,,23,0,139,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,928.7044386206134
1234570627,residential,,,False,False,92.69984601893113,,,,,,,,33,0,89,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1175.2343554821844
191009004,residential,,,False,False,87.06909763762155,,,,,,,,21,0,132,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1504.3745065799253
1196027695,residential,,,False,True,52.653813023458326,,,,,,,,29,0,81,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,676.9950625880149
1234570627,residential,,,False,True,92.69984601893113,,,,,,,,33,0,120,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1520.0777826726082
1196027695,residential,,,False,False,84.96169102886583,,,,,,,,26,0,123,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1404.2345595860595
1234590771,residential,,Mahendra Goswami Lane,False,False,5.319445168007375,,,,,,,,19,1,77,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,161.35167335238816
1234590771,residential,,Mahendra Goswami Lane,False,True,45.42805918298281,,,,,,,,28,1,157,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1013.0646350073961
1234590772,residential,,Chandra Sur Ln,False,True,51.77381275011657,,,,,,,,34,1,106,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,845.7628981814828
1234832489,living_street,,,False,True,36.66558475631577,,,,,,,,21,0,173,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,886.3775395411154
"[1309999211, 102027270]",secondary,40,Strand Road,True,False,308.1128716874144,,,,,,,,55,0,48,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2069.930140919507
1235131134,residential,,,False,False,113.91473867942932,,,,,,,,11,0,196,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2754.474653740177
563237623,secondary,40,,True,False,19.11315407743532,,,,,,,,11,0,66,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,226.57618029328773
1235131134,residential,,,False,True,113.91473867942932,,,,,,,,11,0,41,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,635.6605143027922
1235141060,residential,,,False,True,20.886101144874658,,,,,,,,21,0,53,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,258.0356032814028
1235140712,living_street,,,False,False,19.018484735039486,,,,,,,,13,1,34,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,159.79541771896112
1126703025,primary,40,Grand Trunk Road,True,False,31.14070475616064,,SH6,,,,,,13,1,93,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,429.7302650787527
1235140712,living_street,,,False,True,19.018484735039486,,,,,,,,13,1,164,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,456.4837795855771
113752064,residential,,Canal East Road,False,True,5.680634373305501,,,,,,,,8,0,135,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,152.22627684754912
1309621286,residential,,,False,True,18.583677975065186,,,,,,,,6,0,93,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,257.5938462017275
113752064,residential,,Canal East Road,False,False,34.98880534629534,,,,,,,,6,0,181,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,810.1568521215348
1126703025,primary,40,Grand Trunk Road,True,False,70.14686367077263,,SH6,,,,,,19,1,137,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1265.4144387475021
"[1309995064, 1235139223]",residential,,,False,False,148.51431701569388,,,,,,,,36,1,119,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2317.984446984108
103230546,residential,,,False,False,27.426528664345188,,,,,,,,28,0,137,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,611.092131241835
"[103230546, 1173862460]",residential,,,False,True,103.84566418575264,,,,,,,,50,0,45,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,830.9665866030642
"[1236557353, 1173862461]",living_street,,Govind Sen Ln,False,True,96.01761792523982,,,,,,,,39,0,124,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1643.9421547275683
103625254,residential,,,False,True,33.424949490173375,,,,,,,,16,0,71,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,384.98056965627717
103230538,living_street,,,False,True,31.164142525877292,,,,,,,,29,0,142,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,696.2369886409491
103230608,living_street,,,False,True,18.145282994401843,,,,,,,,31,0,95,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,382.056226136181
103230538,living_street,,,False,False,23.931563885185316,,,,,,,,31,0,60,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,347.5072599733342
102961691,secondary,40,Surya Sen Street,True,False,65.81205391538991,2,,,,,,,28,0,162,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1439.5863281151799
103477647,residential,,,False,False,107.37888355603278,,,,,,,,35,0,132,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1896.081515527559
111524064,living_street,,,False,False,62.191446361540144,,,,,,,,9,0,87,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,714.4787000144792
103082318,tertiary,40,,False,False,6.555910053936126,,,,,,,,10,0,190,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,219.67474922974367
103082290,living_street,,,False,False,57.08212943087333,,,,,,,,19,0,146,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1115.2789076289007
103082318,tertiary,40,,False,True,64.71443576311603,,,,,,,,17,1,195,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1616.517796856915
1421479665,tertiary,40,Creek Row,True,False,3.0793533433821882,,,,,6,,,9,0,72,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,91.8056128868221
101972966,residential,,Gangaram Palit Row,False,False,137.31977957250928,,,,,,,,36,0,138,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2474.2155497207536
1237249691,living_street,,,False,False,40.24459203604743,,,,,,,,19,1,51,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,358.4969032606103
101972883,residential,,Dhiran Dhar Sarani,False,False,46.48685842118492,,,,,,,,46,0,176,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1232.0024498554255
101972883,residential,,Dhiran Dhar Sarani,False,True,4.915522012180394,,,,,,,,32,0,124,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,253.34296754124426
103212697,living_street,,,False,True,72.89972959934596,,,,,,,,45,0,106,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1172.4845605036805
1237977957,residential,,,False,True,16.22930007267476,,,,,,,,17,1,96,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,289.16153683721325
103021807,living_street,,,False,False,57.66288019944363,,,,,,,,2,0,168,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1192.6836648207836
"[474324228, 474324229]",unclassified,,,False,"[False, True]",38.05435815187674,,,,,,,,22,0,136,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,751.2471250386284
474324229,unclassified,,,False,True,95.88977765826066,,,,,,,,33,0,124,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1612.0398915549185
1238263630,living_street,,,False,False,134.4335729215172,,,,,,,,24,0,190,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3205.285462610592
1238263630,living_street,,,False,True,134.43357292151717,,,,,,,,24,0,87,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1543.686501300639
1389216080,secondary,40,Rabindra Sarani,True,False,64.0489515943573,,,,,,,,16,0,33,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,353.8338483136549
112478251,residential,,,False,False,16.24828754107816,,,,,,,,30,0,42,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,252.0913692070339
112478251,residential,,,False,True,39.34990242761878,,,,,,,,34,0,162,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,955.1621031929091
112478243,living_street,,,False,False,134.85721345595812,,,,,,,,39,0,197,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3403.2245260988498
112075897,tertiary,,Sir Syed Ahmed Road,False,False,12.802847715006438,,,,,,,,17,0,65,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,205.06221217705018
112075897,tertiary,,Sir Syed Ahmed Road,False,True,8.617495822229698,,,,,,,,17,0,82,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,189.99615889074022
"[1238293216, 112391897]",residential,,,False,"[False, True]",77.29773226289987,,,,,,,,27,0,117,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1240.4601609711142
1434300045,residential,,Beniapukur Lane,False,False,5.937873595708132,1,,,,,,,9,0,22,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,80.87598629266947
112478247,living_street,,,False,True,152.31360598386993,,,,,,,,35,0,84,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1730.521148317409
"[1126920601, 1434300045]",residential,,Beniapukur Lane,False,True,141.73995939835547,1,,,,,,,34,0,82,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1584.9212004798178
