u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,maxspeed,ref,bridge,width,junction,access,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
2047993608,2041820610,0,533800882,residential,,,False,False,95.96480761221012,"LINESTRING (9844600.07119656 2580038.0004625013, 9844625.863922577 2580092.911988437, 9844645.968222614 2580131.3441369194)",,,,,,,,6,1,6.57,204,300.0,65.0,3,54,71,5.0,855.4201608560301
2047993608,6430319839,0,"[533800881, 533800882]",residential,,,False,True,287.41293800953395,"LINESTRING (9844600.07119656 2580038.0004625013, 9844578.731250176 2579999.9542953977, 9844572.653205978 2579989.1166990986, 9844567.287606522 2579977.266476752, 9844565.729133653 2579973.818702559, 9844562.60105596 2579966.9593217648, 9844548.663855713 2579936.3995489385, 9844538.166427732 2579913.3139984426, 9844532.97893946 2579901.5361607526, 9844530.396327274 2579899.1854162556, 9844525.37581824 2579898.4018348306, 9844520.88964276 2579899.149250958, 9844413.065583978 2579954.0844283747, 9844408.434693161 2579956.4472357775, 9844390.66810243 2579965.7779172743)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,31,5.0,1154.9761293954662
2041826560,9570222032,0,1039257341,secondary,,,False,False,6.961964619836994,"LINESTRING (9844359.153554587 2580575.900129427, 9844352.051371075 2580578.45591472)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,78,5.0,95.96398884167427
2041826560,1702511535,0,158014390,secondary,2,,True,False,92.64028451084836,"LINESTRING (9844359.153554587 2580575.900129427, 9844398.293487549 2580656.1423307215, 9844403.236072939 2580666.148521821)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,16,5.0,218.66934626082886
2041826560,2461327585,0,193661476,residential,,,False,False,161.0830510983917,"LINESTRING (9844359.153554587 2580575.900129427, 9844484.599488761 2580516.1768435407, 9844516.793085499 2580500.7336953436)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,19,5.0,438.0693565043331
2461327585,2041826583,0,193661476,residential,,,False,False,167.5471868131553,"LINESTRING (9844516.793085499 2580500.7336953436, 9844540.949415002 2580488.8951636655, 9844618.071558222 2580451.089074175, 9844679.75368807 2580420.480189098)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,18,5.0,442.70192351641543
2461327585,2041826560,0,193661476,residential,,,False,True,161.0830510983917,"LINESTRING (9844516.793085499 2580500.7336953436, 9844484.599488761 2580516.1768435407, 9844359.153554587 2580575.900129427)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,29,5.0,631.3690178224031
2461327585,6956823670,0,238287190,residential,,,False,False,244.02389768066354,"LINESTRING (9844516.793085499 2580500.7336953436, 9844461.344847133 2580389.365031301, 9844455.578497512 2580375.7062067026, 9844454.39851091 2580372.897288296, 9844432.613286562 2580321.3603503145, 9844411.70748619 2580271.9091509706, 9844406.486602072 2580260.3962770686)",,,,,,,,10,0,6.57,204,300.0,65.0,3,54,46,5.0,1407.8119151972626
2041826564,2041828643,0,193661850,residential,,,False,True,134.65199717056186,"LINESTRING (9844766.794397922 2580377.309580941, 9844817.400238436 2580354.970854545, 9844817.934571993 2580354.4042493547, 9844817.923440043 2580353.753256182, 9844811.845395846 2580337.1770497193, 9844781.399515115 2580272.391365758)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,43,5.0,740.6043054000992
2041826564,6956823668,0,533800883,residential,,,False,False,241.52984552302553,"LINESTRING (9844766.794397922 2580377.309580941, 9844704.911892992 2580249.823728691, 9844676.937304953 2580192.2233495233, 9844655.552830772 2580149.8489829, 9844651.623252748 2580142.1456601475)",,,,,,,,14,1,6.57,204,300.0,65.0,3,54,74,5.0,2222.5850282444667
2041826564,2041826583,0,1273579075,residential,,,False,True,89.6199213911915,"LINESTRING (9844766.794397922 2580377.309580941, 9844733.988543985 2580393.8617165247, 9844690.807713507 2580415.344556559, 9844679.75368807 2580420.480189098)",,,,,,,,9,0,6.57,204,300.0,65.0,3,54,34,5.0,421.4492792760613
2041828643,2041826564,0,193661850,residential,,,False,False,134.65199717056186,"LINESTRING (9844781.399515115 2580272.391365758, 9844811.845395846 2580337.1770497193, 9844817.923440043 2580353.753256182, 9844817.934571993 2580354.4042493547, 9844817.400238436 2580354.970854545, 9844766.794397922 2580377.309580941)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,71,5.0,1193.035015893187
2041826583,6956823669,0,193661468,residential,,,False,False,242.5541505008521,"LINESTRING (9844679.75368807 2580420.480189098, 9844645.65652804 2580349.0395841524, 9844621.823025063 2580299.0940314694, 9844596.019167095 2580245.7972411118, 9844590.174893828 2580233.464622051, 9844582.972522775 2580218.8535544225, 9844565.584418314 2580183.591748583)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,11,5.0,400.97147866112476
2041826583,2461327585,0,193661476,residential,,,False,True,167.5471868131553,"LINESTRING (9844679.75368807 2580420.480189098, 9844618.071558222 2580451.089074175, 9844540.949415002 2580488.8951636655, 9844516.793085499 2580500.7336953436)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,67,5.0,1427.8793819777686
2041826583,2041826564,0,1273579075,residential,,,False,False,89.6199213911915,"LINESTRING (9844679.75368807 2580420.480189098, 9844690.807713507 2580415.344556559, 9844733.988543985 2580393.8617165247, 9844766.794397922 2580377.309580941)",,,,,,,,9,0,6.57,204,300.0,65.0,3,54,75,5.0,862.3792925207233
6956823669,6956823668,0,1019992645,residential,,,True,False,88.08790139542937,"LINESTRING (9844565.584418314 2580183.591748583, 9844651.623252748 2580142.1456601475)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,37,5.0,433.9102821957064
6956823669,2041826583,0,193661468,residential,,,False,True,242.55415050085207,"LINESTRING (9844565.584418314 2580183.591748583, 9844582.972522775 2580218.8535544225, 9844590.174893828 2580233.464622051, 9844596.019167095 2580245.7972411118, 9844621.823025063 2580299.0940314694, 9844645.65652804 2580349.0395841524, 9844679.75368807 2580420.480189098)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,65,5.0,1972.722373906646
2041832958,6956823672,0,158014390,secondary,2,,True,False,10.834293199979735,"LINESTRING (9844239.785664609 2580329.654471295, 9844245.440694742 2580339.94979583)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,65,5.0,115.30748695984192
2041832958,2041800312,0,743214320,residential,,,True,False,11.053994313240986,"LINESTRING (9844239.785664609 2580329.654471295, 9844229.399556117 2580335.633956431)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,72,5.0,126.3065108664021
6956823665,6956823666,0,743214319,secondary_link,,,False,True,10.697251730143403,"LINESTRING (9844127.542222042 2580100.1089680735, 9844117.011398213 2580104.9672324713)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,36,5.0,72.0121274742195
6956823665,2041832958,0,158014390,secondary,2,,True,False,235.68499935721766,"LINESTRING (9844127.542222042 2580100.1089680735, 9844153.056649333 2580153.007466813, 9844158.177345907 2580163.628174757, 9844183.30215498 2580214.393082542, 9844195.024097363 2580238.3711468177, 9844239.785664609 2580329.654471295)",,,,,,,,9,1,6.57,204,300.0,65.0,3,54,34,5.0,1014.3947973774481
2047690131,1702511493,0,1126855556,secondary,2,,True,False,10.815279872406265,"LINESTRING (9844049.329147812 2579964.439795962, 9844059.893367486 2579959.352524932)",,,,,,,,2,1,6.57,204,300.0,65.0,3,54,39,5.0,68.41550980286131
2047690131,6956823666,0,158014392,secondary,2,,True,False,143.88150192444118,"LINESTRING (9844049.329147812 2579964.439795962, 9844051.978551691 2579970.8531351197, 9844098.988772655 2580067.800943194, 9844117.011398213 2580104.9672324713)",,,,,,,,5,1,6.57,204,300.0,65.0,3,54,67,5.0,1189.607275472507
6956823666,6956823665,0,743214319,secondary_link,,,False,False,10.697251730143403,"LINESTRING (9844117.011398213 2580104.9672324713, 9844127.542222042 2580100.1089680735)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,31,5.0,65.59377643613347
6956823666,2041800312,0,158014392,secondary,2,,True,False,236.67496706031204,"LINESTRING (9844117.011398213 2580104.9672324713, 9844120.54022607 2580112.4053224036, 9844136.570232745 2580146.2444542823, 9844147.468410894 2580168.848116564, 9844173.416984199 2580221.493672128, 9844184.326294295 2580243.615222801, 9844229.399556117 2580335.633956431)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,40,5.0,1178.8398418894978
2047985913,13985577327,0,1534900153,residential,,,False,False,10.660142660004386,"LINESTRING (9843679.870889818 2580467.147007289, 9843670.208358016 2580473.4882073724)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,72,5.0,117.90363258243788
2047985913,1708037888,0,"[1523465713, 158645675]",secondary,,,True,False,266.37380331899175,"LINESTRING (9843679.870889818 2580467.147007289, 9843674.382838922 2580456.6707713883, 9843631.892189285 2580375.621818589, 9843625.858672885 2580361.6857302887, 9843599.509349413 2580309.365226276, 9843578.058083538 2580269.413689668, 9843553.434212174 2580213.428656346, 9843551.363669645 2580208.6788581517)",,,,,,,,13,1,6.57,204,300.0,65.0,3,54,79,5.0,2598.023655464042
2047985913,2047986006,0,194273807,residential,,,False,True,200.4102535754593,"LINESTRING (9843679.870889818 2580467.147007289, 9843706.765678791 2580454.729835428, 9843759.263950652 2580430.486238276, 9843874.524151418 2580370.7273087366)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,12,5.0,369.3907651486614
2047986006,2047985913,0,194273807,residential,,,False,False,200.4102535754593,"LINESTRING (9843874.524151418 2580370.7273087366, 9843759.263950652 2580430.486238276, 9843706.765678791 2580454.729835428, 9843679.870889818 2580467.147007289)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,12,5.0,369.3907651486614
2047986756,2047986764,0,194273946,residential,,,False,True,151.6973416800452,"LINESTRING (9844058.769040631 2580419.4072516523, 9843983.338953668 2580273.259352411)",,,,,,,,10,2,6.57,204,300.0,65.0,3,54,42,5.0,819.3546020674278
2047986756,11211502799,0,1512384966,residential,,,False,True,9.168855657766073,"LINESTRING (9844058.769040631 2580419.4072516523, 9844063.322007803 2580428.243918298)",,,,,,,,5,1,6.57,204,300.0,65.0,3,54,24,5.0,59.20630429436629
2047986756,6470090027,0,743214320,residential,,,True,False,333.3294333506665,"LINESTRING (9844058.769040631 2580419.4072516523, 9844049.195564423 2580424.0124443253, 9843994.793729272 2580450.1849117363, 9843882.817453483 2580504.073079022, 9843770.841177694 2580558.2386993566, 9843736.098364618 2580575.044182555, 9843733.27084955 2580576.418519809)",,,,,,,,12,1,6.57,204,300.0,65.0,3,54,18,5.0,787.7915760374394
2047986764,2047986756,0,194273946,residential,,,False,False,151.6973416800452,"LINESTRING (9843983.338953668 2580273.259352411, 9844058.769040631 2580419.4072516523)",,,,,,,,10,2,6.57,204,300.0,65.0,3,54,64,5.0,1219.8355841027471
2047986758,2047986760,0,194273941,residential,,,False,False,150.3818614403054,"LINESTRING (9844070.212684285 2580232.247032591, 9844141.546213984 2580378.852678099)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,73,5.0,1360.1451062170752
2047993616,2047993608,0,194274874,residential,,,False,False,126.78955118287512,"LINESTRING (9844658.079783212 2579955.7359824935, 9844661.964833442 2579962.306035175, 9844678.807472399 2580002.2568334527, 9844600.07119656 2580038.0004625013)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,34,5.0,558.1013688261304
6430319839,7113431478,0,533800881,residential,,,False,True,9.633365244663773,"LINESTRING (9844390.66810243 2579965.7779172743, 9844381.072362324 2579969.9007782084)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,24,5.0,63.54409190463167
6430319839,1702511481,0,194248704,residential,,,True,False,138.33477230269375,"LINESTRING (9844390.66810243 2579965.7779172743, 9844364.007084385 2579915.5200836053, 9844344.403722057 2579878.5712095266, 9844335.320051609 2579861.9472567597, 9844332.72630747 2579857.1975590233, 9844319.824378489 2579833.5937513215)",,,,,,,,9,0,6.57,204,300.0,65.0,3,54,19,5.0,371.20328085014177
6430319839,2047993608,0,"[533800881, 533800882]",residential,,,False,False,287.4129380095339,"LINESTRING (9844390.66810243 2579965.7779172743, 9844408.434693161 2579956.4472357775, 9844413.065583978 2579954.0844283747, 9844520.88964276 2579899.149250958, 9844525.37581824 2579898.4018348306, 9844530.396327274 2579899.1854162556, 9844532.97893946 2579901.5361607526, 9844538.166427732 2579913.3139984426, 9844548.663855713 2579936.3995489385, 9844562.60105596 2579966.9593217648, 9844565.729133653 2579973.818702559, 9844567.287606522 2579977.266476752, 9844572.653205978 2579989.1166990986, 9844578.731250176 2579999.9542953977, 9844600.07119656 2580038.0004625013)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,18,5.0,706.6119461005932
2047994861,9586921689,0,1041332606,residential,,,False,True,59.86254619557925,"LINESTRING (9844862.607083647 2581467.7483985876, 9844853.801711926 2581451.6171609154, 9844810.876916276 2581469.5688905194)",,,,,,,,47,0,6.57,204,300.0,65.0,3,54,25,5.0,425.38763858673775
9586921689,9586921687,0,1041332605,residential,,,False,False,26.714510672128167,"LINESTRING (9844810.876916276 2581469.5688905194, 9844802.75059345 2581441.7672275295)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,22,5.0,196.3263081744184
9586921689,9436584630,0,1041332605,residential,,,False,True,4.481842213897974,"LINESTRING (9844810.876916276 2581469.5688905194, 9844812.235014066 2581474.2346555204)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,33,5.0,138.548095167036
9586921689,2047994861,0,1041332606,residential,,,False,False,59.86254619557925,"LINESTRING (9844810.876916276 2581469.5688905194, 9844853.801711926 2581451.6171609154, 9844862.607083647 2581467.7483985876)",,,,,,,,47,0,6.57,204,300.0,65.0,3,54,62,5.0,691.1773436951096
2047994863,2047994873,0,194275017,residential,,,False,False,34.83052979284345,"LINESTRING (9844916.452321345 2581542.436956574, 9844923.198282488 2581579.5944885756)",,,,,,,,46,0,6.57,204,300.0,65.0,3,54,30,5.0,366.1899072542364
2047994863,9436584641,0,194275017,residential,,,False,True,31.898806641423644,"LINESTRING (9844916.452321345 2581542.436956574, 9844912.723118404 2581508.052448775)",,,,,,,,48,0,6.57,204,300.0,65.0,3,54,40,5.0,403.9142718788335
2047994863,9436584652,0,1023266111,residential,,,False,False,49.796972649865914,"LINESTRING (9844916.452321345 2581542.436956574, 9844896.503868595 2581545.2340164403, 9844878.592562526 2581548.959411563, 9844868.885502929 2581551.6479658433, 9844863.519903472 2581552.7692016135)",,,,,,,,58,0,6.57,204,300.0,65.0,3,54,50,5.0,599.5818358991954
2047994873,11499488125,0,194275015,residential,,,False,False,21.868042760949244,"LINESTRING (9844923.198282488 2581579.5944885756, 9844900.811932888 2581587.4069847898)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,53,5.0,344.88075195963717
2047994873,2047994863,0,194275017,residential,,,False,True,34.83052979284345,"LINESTRING (9844923.198282488 2581579.5944885756, 9844916.452321345 2581542.436956574)",,,,,,,,46,0,6.57,204,300.0,65.0,3,54,65,5.0,512.4781323841788
2047994873,2047994876,0,194275015,residential,,,False,True,37.53903884818108,"LINESTRING (9844923.198282488 2581579.5944885756, 9844927.99615254 2581577.918660391, 9844961.447659522 2581565.681502873)",,,,,,,,42,0,6.57,204,300.0,65.0,3,54,79,5.0,576.6700882807565
9436584641,2047994863,0,194275017,residential,,,False,False,31.898806641423644,"LINESTRING (9844912.723118404 2581508.052448775, 9844916.452321345 2581542.436956574)",,,,,,,,48,0,6.57,204,300.0,65.0,3,54,26,5.0,350.3242767212418
9436584641,9436584639,0,194275017,residential,,,False,True,5.1805010568653245,"LINESTRING (9844912.723118404 2581508.052448775, 9844911.832562476 2581502.5065670866)",,,,,,,,36,0,6.57,204,300.0,65.0,3,54,38,5.0,214.4230848193059
9436584641,9436584640,0,1023266109,residential,,,False,False,28.896323177840586,"LINESTRING (9844912.723118404 2581508.052448775, 9844881.653848523 2581512.0912985606)",,,,,,,,47,0,6.57,204,300.0,65.0,3,54,23,5.0,325.55385197084
9436584652,2047994863,0,1023266111,residential,,,False,True,49.796972649865914,"LINESTRING (9844863.519903472 2581552.7692016135, 9844868.885502929 2581551.6479658433, 9844878.592562526 2581548.959411563, 9844896.503868595 2581545.2340164403, 9844916.452321345 2581542.436956574)",,,,,,,,58,0,6.57,204,300.0,65.0,3,54,50,5.0,599.5818358991954
2047994870,2047994878,0,194275015,residential,,,False,True,43.15786055683985,"LINESTRING (9845159.29579051 2581449.893120746, 9845201.062863456 2581428.794741554)",,,,,,,,31,0,6.57,204,300.0,65.0,3,54,64,5.0,497.25236907653004
2047994870,9585238866,0,194275015,residential,,,False,False,76.87997285224905,"LINESTRING (9845159.29579051 2581449.893120746, 9845123.74034515 2581471.2808764917, 9845110.348610407 2581478.514621984, 9845094.61916636 2581487.6170895384, 9845089.921483848 2581490.0765650715, 9845087.272079967 2581491.8126656674)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,16,5.0,348.4095478763182
2047994870,9585238867,0,1040805565,residential,,,False,True,55.95433243134143,"LINESTRING (9845159.29579051 2581449.893120746, 9845170.026989423 2581475.1629861807, 9845183.797210434 2581505.3880140805)",,,,,,,,37,0,6.57,204,300.0,65.0,3,54,42,5.0,477.8098354539608
9585238866,2047994881,0,194275015,residential,,,False,False,12.717574675675506,"LINESTRING (9845087.272079967 2581491.8126656674, 9845074.1920398 2581496.1770304656)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,11,5.0,152.5871985718917
9585238866,2047994870,0,194275015,residential,,,False,True,76.87997285224904,"LINESTRING (9845087.272079967 2581491.8126656674, 9845089.921483848 2581490.0765650715, 9845094.61916636 2581487.6170895384, 9845110.348610407 2581478.514621984, 9845123.74034515 2581471.2808764917, 9845159.29579051 2581449.893120746)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,63,5.0,782.0125947630027
9585238866,9585238868,0,1041115343,residential,,,False,True,43.45322518597127,"LINESTRING (9845087.272079967 2581491.8126656674, 9845095.086708222 2581508.052448775, 9845103.001524016 2581525.907789137, 9845105.27244163 2581530.4047820047, 9845107.131477125 2581534.5280312262)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,26,5.0,336.3740625802304
9585238867,9585238868,0,1041115344,residential,,,False,False,75.64424504756248,"LINESTRING (9845183.797210434 2581505.3880140805, 9845107.131477125 2581534.5280312262)",,,,,,,,54,0,6.57,204,300.0,65.0,3,54,55,5.0,780.0520173139123
9585238867,2047994870,0,1040805565,residential,,,False,False,55.95433243134143,"LINESTRING (9845183.797210434 2581505.3880140805, 9845170.026989423 2581475.1629861807, 9845159.29579051 2581449.893120746)",,,,,,,,37,0,6.57,204,300.0,65.0,3,54,37,5.0,444.2372359951559
