u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1270610207,1270610252,0,111547637,residential,40,,False,True,73.64479439022858,"LINESTRING (9836124.750633067 2577633.198220247, 9836055.098027676 2577594.193281746)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,74,30.0,779.5657741852298
1270610247,1270610176,0,111547642,residential,,,False,True,46.15159894575589,"LINESTRING (9836214.095656378 2577543.0506656887, 9836240.890257811 2577585.2978543164)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,11,5.0,196.52011060839777
1270610197,10216247231,0,111547630,residential,,McLeod Street,False,False,23.18706738380637,"LINESTRING (9836290.22705613 2577649.6029822147, 9836298.397906754 2577673.3724382543)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,45,5.0,260.81016387255437
1270610197,10945565070,0,111547630,residential,,McLeod Street,False,True,61.219867002732826,"LINESTRING (9836290.22705613 2577649.6029822147, 9836338.194624715 2577631.6192175606, 9836331.905073484 2577617.8541775923)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,71,5.0,662.1932668632837
1270610197,1270610176,0,111547642,residential,,,False,False,85.92161788898508,"LINESTRING (9836290.22705613 2577649.6029822147, 9836279.57378086 2577624.097863312, 9836271.213687103 2577606.7770652603, 9836268.230324749 2577605.282439133, 9836263.899996558 2577606.933759942, 9836254.270860603 2577610.0797073375, 9836240.890257811 2577585.2978543164)",,,,,,,,38,0,6.48,204,300.0,65.0,3,53,51,5.0,726.4403014805887
1270610183,1270610297,0,111547640,residential,,,False,False,66.49179087206687,"LINESTRING (9836118.839568105 2578033.064382882, 9836083.384310286 2578043.0207800604, 9836049.487525342 2578052.6999467113)",,,,,,,,35,0,6.48,204,300.0,65.0,3,53,23,5.0,369.1173428069046
1270610183,1270610218,0,111547640,residential,,,False,True,83.38846057685643,"LINESTRING (9836118.839568105 2578033.064382882, 9836111.614933154 2577992.865188553, 9836160.573245205 2577985.223133817)",,,,,,,,36,0,6.48,204,300.0,65.0,3,53,19,5.0,380.7256901152327
1270610183,9189340186,0,995139909,residential,,,False,False,35.30551905512479,"LINESTRING (9836118.839568105 2578033.064382882, 9836125.808168229 2578040.6220833426, 9836131.184899634 2578068.0926056546)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,70,5.0,442.1663600630482
1270610297,1270610251,0,111547632,residential,,,False,False,69.075296541391,"LINESTRING (9836049.487525342 2578052.6999467113, 9836052.682394726 2578065.838550557, 9836070.137290882 2578124.661051007)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,77,5.0,768.8557400424528
1270610297,10956463072,0,111547632,residential,,,False,True,68.58220995929503,"LINESTRING (9836049.487525342 2578052.6999467113, 9836045.457759775 2578033.41394152, 9836043.721175719 2578013.284197457, 9836039.758201845 2577979.075742177)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,28,5.0,406.0362254632313
1270610297,1270610183,0,111547640,residential,,,False,True,66.49179087206687,"LINESTRING (9836049.487525342 2578052.6999467113, 9836083.384310286 2578043.0207800604, 9836118.839568105 2578033.064382882)",,,,,,,,35,0,6.48,204,300.0,65.0,3,53,14,5.0,297.30620866507235
9189340186,1270610183,0,995139909,residential,,,False,True,35.30551905512479,"LINESTRING (9836131.184899634 2578068.0926056546, 9836125.808168229 2578040.6220833426, 9836118.839568105 2578033.064382882)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,63,5.0,412.5097240567434
10216247231,1270610215,0,111547630,residential,,McLeod Street,False,False,100.00014142671344,"LINESTRING (9836298.397906754 2577673.3724382543, 9836320.517089574 2577779.4916614424)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,29,5.0,543.6004921649627
10216247231,1270610197,0,111547630,residential,,McLeod Street,False,True,23.18706738380637,"LINESTRING (9836298.397906754 2577673.3724382543, 9836290.22705613 2577649.6029822147)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,77,5.0,349.8485026263709
10216247231,10216247232,0,1117041432,residential,,,False,False,100.01097862750152,"LINESTRING (9836298.397906754 2577673.3724382543, 9836401.023345318 2577638.429421057)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,54,5.0,818.6711415062099
10945565070,10945565068,0,111547630,residential,,McLeod Street,False,True,35.656141970357275,"LINESTRING (9836331.905073484 2577617.8541775923, 9836315.85280291 2577582.694315481)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,75,5.0,446.5052777332155
10945565070,1270610197,0,111547630,residential,,McLeod Street,False,False,61.219867002732826,"LINESTRING (9836331.905073484 2577617.8541775923, 9836338.194624715 2577631.6192175606, 9836290.22705613 2577649.6029822147)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,13,5.0,236.10299252426321
10945565070,10945565069,0,1178243734,residential,,,False,False,33.05500197361998,"LINESTRING (9836331.905073484 2577617.8541775923, 9836349.816379553 2577610.03149358, 9836365.044885892 2577604.2578971083)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,38,5.0,276.33080899970713
1270610252,1270610207,0,111547637,residential,40,,False,False,73.64479439022858,"LINESTRING (9836055.098027676 2577594.193281746, 9836124.750633067 2577633.198220247)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,78,34.0,814.9152754925394
1270610252,1270610198,0,111547637,residential,40,,False,True,70.3918929290586,"LINESTRING (9836055.098027676 2577594.193281746, 9836014.288302353 2577529.7196207363)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,21,31.0,242.98757018122765
1270610252,10958892010,0,111547645,residential,,Park Lane,False,True,280.47465625021835,"LINESTRING (9836055.098027676 2577594.193281746, 9836015.802247427 2577626.303644734, 9835996.365864333 2577639.1164682903, 9835942.97703655 2577674.1679683034, 9835878.65663477 2577698.998167758, 9835865.086788842 2577708.9061508975, 9835844.67079423 2577722.4663563664, 9835801.334116464 2577757.7470494215)",,,,,,,,42,0,6.48,204,300.0,65.0,3,53,48,5.0,1836.1340200012573
1270610279,1270610207,0,111547633,residential,,,False,False,76.35726449415579,"LINESTRING (9836153.805020163 2577710.702124142, 9836124.750633067 2577633.198220247)",,,,,,,,42,0,6.48,204,300.0,65.0,3,53,53,5.0,706.2322021828307
1270610279,10908163219,0,111547633,residential,,,False,True,44.34203923231414,"LINESTRING (9836153.805020163 2577710.702124142, 9836119.362769712 2577733.218100472, 9836113.195669923 2577736.352018224)",,,,,,,,34,0,6.48,204,300.0,65.0,3,53,34,5.0,361.5155200678417
1270610279,9189340193,0,995139911,residential,,,False,False,90.46698917923467,"LINESTRING (9836153.805020163 2577710.702124142, 9836203.386721363 2577693.6343593965, 9836245.832843203 2577676.892056336)",,,,,,,,43,0,6.48,204,300.0,65.0,3,53,78,5.0,1072.3710187176364
1270610215,11169445689,0,27553231,tertiary,,Eliot Road,False,False,23.09416265143758,"LINESTRING (9836320.517089574 2577779.4916614424, 9836296.104725244 2577785.036300986)",2,,,,,,,20,0,6.48,204,300.0,65.0,3,53,36,5.0,210.3667826542103
1270610215,10216247231,0,111547630,residential,,McLeod Street,False,True,100.00014142671344,"LINESTRING (9836320.517089574 2577779.4916614424, 9836298.397906754 2577673.3724382543)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,58,5.0,891.6009843299255
1270610215,10281892338,0,27553231,tertiary,,Eliot Road,False,True,168.5673134056318,"LINESTRING (9836320.517089574 2577779.4916614424, 9836341.434021894 2577775.718896897, 9836379.460759949 2577769.740332469, 9836390.704028519 2577767.6550675593, 9836402.247859716 2577765.0032859715, 9836430.244711649 2577758.5666906005, 9836433.105622564 2577757.903745526, 9836500.320331104 2577747.3689491614)",2,,,,,,,27,0,6.48,204,300.0,65.0,3,53,47,5.0,1096.3196476077633
11169445689,1270610215,0,27553231,tertiary,,Eliot Road,False,True,23.09416265143758,"LINESTRING (9836296.104725244 2577785.036300986, 9836320.517089574 2577779.4916614424)",2,,,,,,,20,0,6.48,204,300.0,65.0,3,53,73,5.0,312.9048648265932
11169445689,1270610280,0,27553231,tertiary,,Eliot Road,False,False,38.486837465292865,"LINESTRING (9836296.104725244 2577785.036300986, 9836258.267230324 2577793.076031607, 9836255.29499992 2577793.7028173655)",2,,,,,,,21,0,6.48,204,300.0,65.0,3,53,49,5.0,341.90260429592206
11169445689,11169445691,0,1205191586,residential,,,False,False,63.40383380827712,"LINESTRING (9836296.104725244 2577785.036300986, 9836275.432695804 2577737.5814784267, 9836268.397303985 2577722.1409113053)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,39,5.0,442.329942222737
10281892338,1270610215,0,27553231,tertiary,,Eliot Road,False,False,168.5673134056318,"LINESTRING (9836500.320331104 2577747.3689491614, 9836433.105622564 2577757.903745526, 9836430.244711649 2577758.5666906005, 9836402.247859716 2577765.0032859715, 9836390.704028519 2577767.6550675593, 9836379.460759949 2577769.740332469, 9836341.434021894 2577775.718896897, 9836320.517089574 2577779.4916614424)",2,,,,,,,27,0,6.48,204,300.0,65.0,3,53,32,5.0,792.8984834776261
10281892338,1277497587,0,27553231,tertiary,,Eliot Road,False,True,13.03406974658699,"LINESTRING (9836500.320331104 2577747.3689491614, 9836513.277919833 2577745.3439547434, 9836514.27979525 2577745.187258757)",2,,,,,,,5,0,6.48,204,300.0,65.0,3,53,55,5.0,121.62486032747412
10281892338,10281892341,0,563328649,primary,40,Acharya Jagadish Chandra Bose Road,True,False,222.9113926132075,"LINESTRING (9836500.320331104 2577747.3689491614, 9836508.546841474 2577770.5238135722, 9836524.955334418 2577812.988544571, 9836555.256499812 2577894.4468815755, 9836585.25710258 2577973.579252753)",,,,,,,,21,0,6.48,204,300.0,65.0,3,53,10,31.0,383.09367113584904
10956463082,10956463085,0,1179649574,residential,,,False,False,24.4759579245214,"LINESTRING (9836163.946225775 2578030.0268391673, 9836189.6276323 2578023.361120182)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,12,5.0,135.8453794113108
10956463082,10956463078,0,111547638,residential,,,False,False,40.604149884396655,"LINESTRING (9836163.946225775 2578030.0268391673, 9836164.636406617 2578033.7635001647, 9836172.618014107 2578073.1792979594)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,67,5.0,452.0573650705491
10956463082,1270610218,0,111547638,residential,,,False,True,41.53473781188912,"LINESTRING (9836163.946225775 2578030.0268391673, 9836161.753231805 2578018.069529617, 9836160.573245205 2577985.223133817)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,52,5.0,379.77676394618817
6147021012,1270610249,0,111547645,residential,,Park Lane,False,True,69.60050242524062,"LINESTRING (9835766.034705933 2577902.8362209816, 9835781.407927612 2577976.701162094)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,37,5.0,399.62623076806835
6147021012,1270610302,0,111547645,residential,,Park Lane,False,False,134.41813747454694,"LINESTRING (9835766.034705933 2577902.8362209816, 9835798.094719283 2577899.2321795407, 9835793.90910643 2577884.5990560926, 9835790.925744077 2577874.1485548895, 9835784.22431073 2577859.0815231907, 9835762.260975195 2577809.649701448, 9835748.012080375 2577800.7903195145)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,67,5.0,1211.3218252953573
6147021012,6147021014,0,656173023,living_street,,,False,True,43.51278590712585,"LINESTRING (9835766.034705933 2577902.8362209816, 9835750.494505018 2577903.1255086227, 9835720.805596825 2577914.022013439)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,39,5.0,279.239838045349
10958892010,1270610252,0,111547645,residential,,Park Lane,False,False,280.47465625021823,"LINESTRING (9835801.334116464 2577757.7470494215, 9835844.67079423 2577722.4663563664, 9835865.086788842 2577708.9061508975, 9835878.65663477 2577698.998167758, 9835942.97703655 2577674.1679683034, 9835996.365864333 2577639.1164682903, 9836015.802247427 2577626.303644734, 9836055.098027676 2577594.193281746)",,,,,,,,42,0,6.48,204,300.0,65.0,3,53,48,5.0,1836.1340200012569
10958892010,1270610302,0,111547645,residential,,Park Lane,False,True,63.216880696443845,"LINESTRING (9835801.334116464 2577757.7470494215, 9835793.319113126 2577764.2680193326, 9835748.012080375 2577800.7903195145)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,29,5.0,325.59474482362464
10958892010,10958892015,0,1179904348,residential,,,False,False,91.87125356379639,"LINESTRING (9835801.334116464 2577757.7470494215, 9835816.206400435 2577779.2385366377, 9835820.147110408 2577785.578711475, 9835826.492321383 2577785.9282649113, 9835832.81526846 2577781.5648742733, 9835856.03651424 2577767.353728722, 9835868.838255683 2577788.5077284235)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,19,5.0,340.06645812545577
9189340193,1270610279,0,995139911,residential,,,False,True,90.46698917923467,"LINESTRING (9836245.832843203 2577676.892056336, 9836203.386721363 2577693.6343593965, 9836153.805020163 2577710.702124142)",,,,,,,,43,0,6.48,204,300.0,65.0,3,53,78,5.0,1072.3710187176364
10956637753,10956637748,0,1179658206,residential,,Manjha Gali,False,True,16.14707137367333,"LINESTRING (9836417.609949445 2578179.759118742, 9836423.309507374 2578196.309066231)",,,,,,,,18,1,6.48,204,300.0,65.0,3,53,48,5.0,190.6071311123584
10956637753,10956637754,0,1179658207,residential,,,False,False,22.380217893994985,"LINESTRING (9836417.609949445 2578179.759118742, 9836440.541764548 2578171.8397396444)",,,,,,,,19,1,6.48,204,300.0,65.0,3,53,66,5.0,279.8513257204403
10956637753,1270610283,0,1179658206,residential,,Manjha Gali,False,False,93.44538148299124,"LINESTRING (9836417.609949445 2578179.759118742, 9836414.225836925 2578169.935231992, 9836405.932534862 2578172.5147550674, 9836391.55005665 2578132.25495455, 9836395.568690268 2578130.181698, 9836380.963573076 2578098.4319759216)",,,,,,,,27,1,6.48,204,300.0,65.0,3,53,70,5.0,927.5412044571265
1270610302,10958892010,0,111547645,residential,,Park Lane,False,False,63.216880696443845,"LINESTRING (9835748.012080375 2577800.7903195145, 9835793.319113126 2577764.2680193326, 9835801.334116464 2577757.7470494215)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,11,5.0,189.04628251930586
1270610302,6147021012,0,111547645,residential,,Park Lane,False,True,134.41813747454694,"LINESTRING (9835748.012080375 2577800.7903195145, 9835762.260975195 2577809.649701448, 9835784.22431073 2577859.0815231907, 9835790.925744077 2577874.1485548895, 9835793.90910643 2577884.5990560926, 9835798.094719283 2577899.2321795407, 9835766.034705933 2577902.8362209816)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,49,5.0,920.978648350336
1270610302,6147021036,0,656173031,residential,,,False,True,64.26355561756444,"LINESTRING (9835748.012080375 2577800.7903195145, 9835740.631598135 2577809.071129422, 9835700.267150773 2577832.9372421796, 9835690.215000754 2577838.87966851)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,78,5.0,692.1068805804032
5428054342,6153014173,0,563186192,secondary,,Khidderpur Road,True,False,579.6013313849239,"LINESTRING (9833999.305331454 2577755.6858931053, 9834009.24616198 2577762.4840938533, 9834272.750528637 2577942.2276010993, 9834291.619182328 2577956.559432987, 9834307.337494427 2577970.891277226, 9834322.844299495 2577988.766925324, 9834337.18224991 2578005.075608219, 9834359.902557978 2578045.7449285104, 9834410.218967818 2578197.9966073227)",2,,,,,,,0,3,6.48,204,300.0,65.0,3,53,44,5.0,3061.895029712398
1274942878,1274942949,0,112075900,living_street,,,False,False,20.130780046573985,"LINESTRING (9837188.486291239 2578165.3547714422, 9837166.86804613 2578168.332070656)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,73,5.0,236.9456332079881
1274942949,1274942878,0,112075900,living_street,,,False,True,20.130780046573985,"LINESTRING (9837166.86804613 2578168.332070656, 9837188.486291239 2578165.3547714422)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,42,5.0,162.05913143473288
1274942949,1274943273,0,112075900,living_street,,,False,False,91.87128809506002,"LINESTRING (9837166.86804613 2578168.332070656, 9837098.996552592 2578188.5825409913, 9837096.614315487 2578217.246641753)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,59,5.0,776.048719713025
1274942949,1274943090,0,112075932,living_street,,,False,True,39.65155897437411,"LINESTRING (9837166.86804613 2578168.332070656, 9837161.546974469 2578141.283266607, 9837160.956981167 2578125.878486104)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,71,5.0,428.4312824616675
1274942899,9880442667,0,112390543,tertiary,,,False,False,56.76858990843773,"LINESTRING (9836918.915012334 2578497.9115408217, 9836923.356660018 2578559.291044583)",1,,,,,,,23,0,6.48,204,300.0,65.0,3,53,76,5.0,643.3295399649521
1274942899,1274943304,0,112075909,residential,,Pan Bagan Ln,False,True,97.9188317437186,"LINESTRING (9836918.915012334 2578497.9115408217, 9836976.478321025 2578493.9698561593, 9837024.713056384 2578489.401360425)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,77,5.0,1100.3700053119596
1274942899,1274943184,0,112390543,tertiary,,,False,True,79.40167860875727,"LINESTRING (9836918.915012334 2578497.9115408217, 9836917.256351922 2578420.452184101, 9836916.432587689 2578411.8938272665)",1,,,,,,,18,0,6.48,204,300.0,65.0,3,53,27,5.0,357.86143869237355
1274943184,1274942986,0,112075931,residential,,Hare Krishna Konar Road,False,True,122.90529287765777,"LINESTRING (9836916.432587689 2578411.8938272665, 9837015.395615006 2578405.951196168, 9837017.788984057 2578388.038937594, 9837032.115802523 2578380.866807168)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,15,5.0,391.829527179784
1274943184,1274942899,0,112390543,tertiary,,,False,False,79.40167860875727,"LINESTRING (9836916.432587689 2578411.8938272665, 9836917.256351922 2578420.452184101, 9836918.915012334 2578497.9115408217)",1,,,,,,,18,0,6.48,204,300.0,65.0,3,53,46,5.0,538.8972659203401
1274943184,1274942953,0,112390543,tertiary,,,False,True,56.34191378671268,"LINESTRING (9836916.432587689 2578411.8938272665, 9836913.371301692 2578391.5104909115, 9836910.643974168 2578375.4063469176, 9836906.625340551 2578351.6117794765)",1,,,,,,,15,0,6.48,204,300.0,65.0,3,53,49,5.0,416.8904530658706
1274942917,1274942953,0,112075918,living_street,,,False,True,59.829766730543476,"LINESTRING (9836970.010658609 2578337.870251479, 9836906.625340551 2578351.6117794765)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,14,5.0,161.11400810731303
1274942917,11082678210,0,112075918,living_street,,,False,False,48.553147869991726,"LINESTRING (9836970.010658609 2578337.870251479, 9837011.811127402 2578318.7647248446, 9837009.963223854 2578312.3520230334)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,73,5.0,495.92557534112757
1274942917,1274943080,0,112075923,living_street,,,False,True,66.62631097466875,"LINESTRING (9836970.010658609 2578337.870251479, 9836962.8416834 2578299.659220162, 9836956.374020986 2578266.9448612262)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,79,5.0,687.2174280398598
