u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,bridge,maxspeed,ref,width,junction,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
9494759772,9494759777,0,1029975695,residential,,,False,False,92.86746667975366,"LINESTRING (9845531.581563571 2581127.3078585085, 9845542.21257494 2581134.131550368, 9845546.153284915 2581135.710885809, 9845562.639701502 2581136.8200375065, 9845563.875347849 2581137.2661094056, 9845564.4764731 2581138.664605167, 9845561.426319052 2581203.0437616454)",,,,,,,,16,0,4.61,196,300.0,65.0,3,62,15,5.0,259.5614400235566
9494759807,9494759808,0,1029975704,residential,,,False,False,9.541952399505991,"LINESTRING (9845586.306225244 2581065.207569017, 9845586.48433643 2581075.551573168)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,41,5.0,164.34640580556947
9494759807,2054899990,0,194981076,residential,,,False,False,48.880297512300686,"LINESTRING (9845586.306225244 2581065.207569017, 9845583.378522636 2581066.4372754665, 9845540.398067242 2581069.451262248, 9845533.741161693 2581070.4760178784)",,,,,,,,21,1,4.61,196,300.0,65.0,3,62,51,5.0,413.54742077528016
9494759807,2054900075,0,194981076,residential,,,False,True,22.017883298900745,"LINESTRING (9845586.306225244 2581065.207569017, 9845587.953753708 2581064.520380158, 9845594.432548072 2581057.600269375, 9845600.221161595 2581046.4003052437)",,,,,,,,16,0,4.61,196,300.0,65.0,3,62,78,5.0,298.48738767771096
2054899992,9436584548,0,194981063,residential,,,False,False,11.912818114971303,"LINESTRING (9844738.029441502 2581767.155694254, 9844743.639943836 2581778.7901770524)",,,,,,,,27,0,4.61,196,300.0,65.0,3,62,34,5.0,196.0042979090829
2054899992,9436584576,0,194981063,residential,,,False,True,41.34789897480785,"LINESTRING (9844738.029441502 2581767.155694254, 9844717.813821973 2581727.1403695284)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,61,5.0,470.06662049559344
2054899992,9436584470,0,1023266080,residential,,,False,False,45.7884497692482,"LINESTRING (9844738.029441502 2581767.155694254, 9844760.204284068 2581756.3290015217, 9844773.941109233 2581749.1554172393, 9844782.445918327 2581744.983888981)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,74,5.0,574.001433950924
9436584576,2054899992,0,194981063,residential,,,False,False,41.34789897480785,"LINESTRING (9844717.813821973 2581727.1403695284, 9844738.029441502 2581767.155694254)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,24,5.0,286.48194904744656
9436584576,2054900064,0,194981063,residential,,,False,True,23.399051181203983,"LINESTRING (9844717.813821973 2581727.1403695284, 9844710.099381262 2581711.901054579, 9844710.444471683 2581703.6182998656)",,,,,,,,25,0,4.61,196,300.0,65.0,3,62,44,5.0,260.946990236757
9436584576,9436584571,0,1023266097,residential,,,False,False,37.17018869605211,"LINESTRING (9844717.813821973 2581727.1403695284, 9844698.39970278 2581735.724546764, 9844692.878256036 2581737.291882974, 9844687.27888565 2581738.413131277, 9844684.584953971 2581739.2329687933, 9844680.410473065 2581741.6201429693)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,76,5.0,506.3921209079952
9436584470,2054899992,0,1023266080,residential,,,False,True,45.7884497692482,"LINESTRING (9844782.445918327 2581744.983888981, 9844773.941109233 2581749.1554172393, 9844760.204284068 2581756.3290015217, 9844738.029441502 2581767.155694254)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,33,5.0,348.72226108622283
9580436317,2054900008,0,194981072,residential,,,False,False,136.0757512012925,"LINESTRING (9845336.816982478 2581170.576863719, 9845338.831865262 2581212.4595355955, 9845338.230740013 2581217.1011162675, 9845334.512669018 2581231.77334214, 9845332.954196148 2581236.1979189613, 9845323.692414513 2581255.5479213563, 9845308.397116479 2581283.8194607077, 9845306.493553186 2581287.9908731463, 9845301.595495591 2581304.7850384456, 9845300.916446697 2581306.5090635545, 9845300.192870008 2581310.0053388006)",,,,,,,,2,0,4.61,196,300.0,65.0,3,62,49,5.0,822.5254170635999
9580436317,6769185977,0,194981072,residential,,,False,True,71.28022641461472,"LINESTRING (9845336.816982478 2581170.576863719, 9845363.322153235 2581153.529657908, 9845372.628462665 2581150.8652800797, 9845382.73627243 2581147.971838578, 9845395.137263704 2581144.0898053558, 9845407.04844922 2581140.038989047)",,,,,,,,10,1,4.61,196,300.0,65.0,3,62,46,5.0,452.8668498086732
9580436317,9579819759,0,194981087,residential,,,False,False,87.86396426141373,"LINESTRING (9845336.816982478 2581170.576863719, 9845325.974464076 2581171.61368161, 9845320.096794961 2581172.9880682165, 9845310.801617479 2581176.436091255, 9845298.378362307 2581181.83719172, 9845279.999514377 2581189.4445482553, 9845270.448302068 2581194.978269382, 9845264.403653719 2581199.113491384, 9845252.859822523 2581211.0730896723)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,41,5.0,444.69070416615546
9436584567,2054900010,0,1023266096,residential,,,False,True,100.21877690346649,"LINESTRING (9844840.821859298 2581754.532591049, 9844891.884109726 2581726.53754826, 9844892.852589296 2581726.694281787, 9844893.965784203 2581727.4417801704, 9844914.125743987 2581771.1222683033)",,,,,,,,26,0,4.61,196,300.0,65.0,3,62,36,5.0,575.3451162229752
2054900025,2054900204,0,194981067,living_street,,,False,False,40.92790089965294,"LINESTRING (9845419.004162531 2581289.907794242, 9845419.605287781 2581284.675444099, 9845419.928114306 2581280.8416033364, 9845420.11735744 2581276.2361731483, 9845420.328864472 2581269.834386187, 9845420.629427096 2581263.082975115, 9845420.929989722 2581248.446889821, 9845422.52185844 2581246.083898677)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,26,5.0,140.09505080691716
2054900204,11379369421,0,194981067,living_street,,,False,False,26.46157070941591,"LINESTRING (9845422.52185844 2581246.083898677, 9845436.470190635 2581242.9613751792, 9845450.56323817 2581240.0196933486)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,42,5.0,145.76631637545617
2054900204,2054900025,0,194981067,living_street,,,False,True,40.92790089965293,"LINESTRING (9845422.52185844 2581246.083898677, 9845420.929989722 2581248.446889821, 9845420.629427096 2581263.082975115, 9845420.328864472 2581269.834386187, 9845420.11735744 2581276.2361731483, 9845419.928114306 2581280.8416033364, 9845419.605287781 2581284.675444099, 9845419.004162531 2581289.907794242)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,47,5.0,243.23336107404253
2054900204,9494759791,0,1029975701,living_street,,,False,True,34.215496833022826,"LINESTRING (9845422.52185844 2581246.083898677, 9845413.037437825 2581240.296983007, 9845411.50122885 2581239.609786906, 9845410.978027245 2581238.066609798, 9845409.998415725 2581215.4132686006)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,76,5.0,324.4453311171681
9436584681,2054900038,0,1023266115,residential,,,False,False,26.446382587388403,"LINESTRING (9844782.90232824 2581855.300667996, 9844779.573875466 2581851.0447174674, 9844772.360372461 2581838.3009854374, 9844768.03004427 2581830.8380097263)",,,,,,,,15,0,4.61,196,300.0,65.0,3,62,31,5.0,185.78054322508487
2054900049,2038168753,0,193309442,tertiary,,,True,False,69.03660346138317,"LINESTRING (9845135.696058463 2581281.8904842115, 9845114.634410804 2581237.198572738, 9845107.966373306 2581223.056808691, 9845104.047927229 2581214.06299059)",,,,,,,,5,0,4.61,196,300.0,65.0,3,62,44,5.0,401.9132662761031
9436584532,2054900064,0,1023266092,residential,,,False,True,128.91070847062772,"LINESTRING (9844834.621363662 2581646.977389261, 9844808.127324853 2581660.335849708, 9844804.097559286 2581661.529431083, 9844799.767231096 2581661.674107619, 9844794.390499689 2581661.083345104, 9844790.060171498 2581660.926612196, 9844785.139850006 2581661.975517073, 9844778.716715386 2581663.759861155, 9844772.74999068 2581666.749843559, 9844768.720225113 2581669.2937403033, 9844763.343493707 2581674.6588318693, 9844757.822046965 2581679.8913048636, 9844730.7936746 2581696.4567947537, 9844723.925262019 2581699.8928700536, 9844718.10325265 2581702.436771874, 9844710.444471683 2581703.6182998656)",,,,,,,,51,0,4.61,196,300.0,65.0,3,62,46,5.0,978.987110757865
2054900075,9494759807,0,194981076,residential,,,False,False,22.017883298900745,"LINESTRING (9845600.221161595 2581046.4003052437, 9845594.432548072 2581057.600269375, 9845587.953753708 2581064.520380158, 9845586.306225244 2581065.207569017)",,,,,,,,16,0,4.61,196,300.0,65.0,3,62,46,5.0,213.93871580993212
2054900075,9494759835,0,194981076,residential,,,False,True,68.26397281941047,"LINESTRING (9845600.221161595 2581046.4003052437, 9845608.558991455 2581025.435053609, 9845618.132467661 2581006.097375156, 9845619.768864177 2581002.78200237, 9845625.423894309 2580994.5598807153, 9845630.577986732 2580986.470377898, 9845634.273793828 2580980.997005648)",,,,,,,,22,0,4.61,196,300.0,65.0,3,62,68,5.0,679.4340182063894
2054900075,11379434111,0,1227135375,residential,,,False,False,89.62313991556542,"LINESTRING (9845600.221161595 2581046.4003052437, 9845632.347966636 2581056.720185806, 9845648.544952545 2581060.6142545533, 9845657.138817236 2581062.277974606, 9845694.70914538 2581068.0768842087)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,32,5.0,516.5528572757712
9494759835,2054900075,0,194981076,residential,,,False,False,68.26397281941047,"LINESTRING (9845634.273793828 2580980.997005648, 9845630.577986732 2580986.470377898, 9845625.423894309 2580994.5598807153, 9845619.768864177 2581002.78200237, 9845618.132467661 2581006.097375156, 9845608.558991455 2581025.435053609, 9845600.221161595 2581046.4003052437)",,,,,,,,22,0,4.61,196,300.0,65.0,3,62,70,5.0,695.8173716830479
9494759835,2353593152,0,194981076,residential,,,False,True,25.74912879496197,"LINESTRING (9845634.273793828 2580980.997005648, 9845635.186613651 2580979.646746692, 9845637.925073126 2580972.7748947754, 9845640.730324293 2580959.9956689463, 9845643.346332327 2580954.811646176)",,,,,,,,19,0,4.61,196,300.0,65.0,3,62,50,5.0,261.8947727697718
9494759835,9494759816,0,1029975709,residential,,,False,False,93.66651114655906,"LINESTRING (9845634.273793828 2580980.997005648, 9845657.305796472 2580983.8904180666, 9845658.619366463 2580984.276206427, 9845659.855012812 2580985.264789142, 9845659.498790441 2580997.3206806416, 9845660.756700685 2581000.913338, 9845664.70854261 2581002.7699464695, 9845679.34705565 2581002.8302259697, 9845690.445608882 2581004.011704199, 9845719.789426655 2581004.8556172713)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,71,5.0,970.4386749686831
11379434111,2054900075,0,1227135375,residential,,,False,True,89.62313991556542,"LINESTRING (9845694.70914538 2581068.0768842087, 9845657.138817236 2581062.277974606, 9845648.544952545 2581060.6142545533, 9845632.347966636 2581056.720185806, 9845600.221161595 2581046.4003052437)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,74,5.0,968.2534824502208
2054900124,11379369421,0,194981067,living_street,,,False,True,4.462818426785423,"LINESTRING (9845449.37211962 2581235.3298819982, 9845450.56323817 2581240.0196933486)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,69,5.0,49.352136573783305
2054900124,2054900126,0,194981076,residential,,,False,False,43.563976898143224,"LINESTRING (9845449.37211962 2581235.3298819982, 9845455.51695551 2581233.3406307977, 9845496.204229396 2581230.676240168)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,10,5.0,64.67677227777186
2054900124,2054900157,0,194981076,residential,,,False,True,95.675756442413,"LINESTRING (9845449.37211962 2581235.3298819982, 9845443.338603219 2581205.274130153, 9845439.921094852 2581184.694471025, 9845438.7299763 2581175.001424239, 9845438.874691637 2581154.542362715, 9845438.106587153 2581132.5642710705)",,,,,,,,11,1,4.61,196,300.0,65.0,3,62,55,5.0,695.8599925199258
11379369421,2054900124,0,194981067,living_street,,,False,False,4.462818426785423,"LINESTRING (9845450.56323817 2581240.0196933486, 9845449.37211962 2581235.3298819982)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,25,5.0,25.78845528035627
11379369421,2054900144,0,194981083,living_street,,,False,True,40.86105910743876,"LINESTRING (9845450.56323817 2581240.0196933486, 9845458.110699646 2581283.674787462)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,16,5.0,90.85323348628243
11379369421,2054900204,0,194981067,living_street,,,False,True,26.46157070941591,"LINESTRING (9845450.56323817 2581240.0196933486, 9845436.470190635 2581242.9613751792, 9845422.52185844 2581246.083898677)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,49,5.0,167.99403577136556
2054900144,11379369421,0,194981083,living_street,,,False,False,40.86105910743876,"LINESTRING (9845458.110699646 2581283.674787462, 9845450.56323817 2581240.0196933486)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,37,5.0,193.82310243702813
6769185977,2054900157,0,194981072,residential,,,False,True,29.46351608304481,"LINESTRING (9845407.04844922 2581140.038989047, 9845438.106587153 2581132.5642710705)",,,,,,,,12,1,4.61,196,300.0,65.0,3,62,19,5.0,136.57681666934215
6769185977,9580436317,0,194981072,residential,,,False,False,71.28022641461473,"LINESTRING (9845407.04844922 2581140.038989047, 9845395.137263704 2581144.0898053558, 9845382.73627243 2581147.971838578, 9845372.628462665 2581150.8652800797, 9845363.322153235 2581153.529657908, 9845336.816982478 2581170.576863719)",,,,,,,,10,1,4.61,196,300.0,65.0,3,62,27,5.0,290.3479335833517
6769185977,6769185975,0,721591099,residential,,,False,False,63.24541019086833,"LINESTRING (9845407.04844922 2581140.038989047, 9845407.15976871 2581109.2238830384, 9845403.753392294 2581071.62133307)",,,,,,,,29,1,4.61,196,300.0,65.0,3,62,48,5.0,518.6935626994016
2054900165,9436584642,0,194981063,residential,,,False,False,13.922260515791233,"LINESTRING (9844865.089508293 2581601.476721037, 9844851.007592708 2581606.9141287263)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,28,5.0,249.17879533305856
2054900165,11499488125,0,"[194275015, 194981063]",residential,,,False,True,35.43495637083109,"LINESTRING (9844865.089508293 2581601.476721037, 9844883.512884019 2581593.4472042895, 9844900.811932888 2581587.4069847898)",,,,,,,,47,0,4.61,196,300.0,65.0,3,62,50,5.0,460.0097382249865
2054900165,9436584562,0,1227131430,residential,,,False,True,64.08450302803888,"LINESTRING (9844865.089508293 2581601.476721037, 9844872.458858583 2581621.0803322867, 9844884.336648252 2581649.8709176886, 9844890.848838462 2581666.0023479075)",,,,,,,,45,0,4.61,196,300.0,65.0,3,62,16,5.0,360.44224581383463
9436584642,2054900165,0,194981063,residential,,,False,True,13.922260515791233,"LINESTRING (9844851.007592708 2581606.9141287263, 9844865.089508293 2581601.476721037)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,24,5.0,242.49611028547875
9436584642,9436584478,0,194981063,residential,,,False,False,73.60425583866548,"LINESTRING (9844851.007592708 2581606.9141287263, 9844822.587726709 2581617.9095129077, 9844778.738979286 2581640.515177595)",,,,,,,,45,0,4.61,196,300.0,65.0,3,62,66,5.0,820.3457062422304
9436584642,9436584624,0,1023266110,residential,,,False,True,92.83731444247421,"LINESTRING (9844851.007592708 2581606.9141287263, 9844845.597465456 2581591.8075436885, 9844842.168825138 2581582.8496948853, 9844840.22073405 2581575.832917635, 9844839.185462786 2581567.923976384, 9844838.729052873 2581559.7136312956, 9844837.838496948 2581550.4543923647, 9844835.745690519 2581540.3029931146, 9844833.363453416 2581529.9948683945, 9844829.778965812 2581516.564175142, 9844826.995978545 2581509.7162136426)",,,,,,,,63,0,4.61,196,300.0,65.0,3,62,39,5.0,761.8786315907793
9494759791,2054900204,0,1029975701,living_street,,,False,False,34.215496833022826,"LINESTRING (9845409.998415725 2581215.4132686006, 9845410.978027245 2581238.066609798, 9845411.50122885 2581239.609786906, 9845413.037437825 2581240.296983007, 9845422.52185844 2581246.083898677)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,13,5.0,65.77617505951561
10281986038,1200738874,0,"[749323218, 1373625234]",secondary,2,Surya Sen Street,True,False,91.68825417306837,"LINESTRING (9837072.335534547 2580394.1389920604, 9837095.01131482 2580385.1094563245, 9837164.686184108 2580357.357829813)",,40,,,,,,14,1,4.61,196,300.0,65.0,3,62,27,33.0,376.4699435207415
10281986038,10281986037,0,"[1126641016, 1530264454]",primary,2,,True,False,86.19837992924461,"LINESTRING (9837072.335534547 2580394.1389920604, 9837084.747657768 2580374.4283296005, 9837122.128742779 2580315.0553744887)",,60,,,,,,14,1,4.61,196,300.0,65.0,3,62,55,51.0,648.3093075330144
5428015574,1174757389,0,52087215,primary,,,True,False,61.45382799455984,"LINESTRING (9835049.025865734 2581795.512499763, 9835057.875765251 2581765.3833955177, 9835063.319288353 2581730.5764511754)",,40,,,,,,1,1,4.61,196,300.0,65.0,3,62,36,34.0,279.88053693649846
5428015574,6544730092,0,"[204145249, 1314629778, 101745726]",secondary,,Brabourne Road Flyover,True,False,510.7296056488401,"LINESTRING (9835049.025865734 2581795.512499763, 9835049.114921326 2581754.9425102007, 9835053.857131634 2581698.1326349, 9835057.141056614 2581650.654581724, 9835054.736555612 2581619.8867538176, 9835049.938685559 2581601.850467406, 9835041.600855697 2581583.392229332, 9835012.858163176 2581528.475776872, 9835003.162235528 2581507.5340293213, 9834996.572121674 2581488.0511146057, 9834996.160239557 2581475.4402797646, 9835001.236408338 2581465.3612637743, 9835009.507446503 2581457.657331034, 9835039.619368764 2581441.875733496, 9835107.012188489 2581411.7834393317, 9835155.925972745 2581386.9115242083, 9835187.395992791 2581370.925039045)",yes,40,,,,,,29,1,4.61,196,300.0,65.0,3,62,19,26.0,1318.8635008793556
5428015574,2141601016,0,204145252,secondary,,Brabourne Road Flyover,True,False,48.938673691595575,"LINESTRING (9835049.025865734 2581795.512499763, 9835043.704794073 2581784.0829651873, 9835039.218618596 2581773.6300116554, 9835032.840011774 2581758.041017052, 9835029.400239509 2581746.298040834)",,,,,,,,1,1,4.61,196,300.0,65.0,3,62,49,5.0,302.15940130658197
6544730093,1174832653,0,52152220,secondary,,Brabourne Road,True,False,37.668968623325576,"LINESTRING (9835183.043400701 2581361.521231431, 9835220.068263339 2581344.280931298)",,40,,,,,,9,0,4.61,196,300.0,65.0,3,62,59,31.0,324.0962978531451
